,subject,activitylabel,"angle(tBodyAccJerkMean),gravityMean)","angle(tBodyAccMean,gravity)","angle(tBodyGyroJerkMean,gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-meanFreq()-X,fBodyAcc-meanFreq()-Y,fBodyAcc-meanFreq()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-meanFreq()-X,fBodyAccJerk-meanFreq()-Y,fBodyAccJerk-meanFreq()-Z,fBodyAccMag-mean(),fBodyAccMag-meanFreq(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-meanFreq(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-meanFreq(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-meanFreq(),fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerkMag-mean(),tBodyAccMag-mean(),tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerkMag-mean(),tBodyGyroMag-mean(),tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAccMag-mean(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroJerkMag-std(),fBodyBodyGyroMag-std(),fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyAccJerkMag-std(),tBodyAccMag-std(),tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyGyroJerkMag-std(),tBodyGyroMag-std(),tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAccMag-std()
63,11,STANDING,-0.9809360513,-0.98562878,-0.9799780115,-0.2376881701,-0.5900886294,-0.4358851998,-0.9981896602,-0.9996354264,-0.991720467,-0.9811858236,-0.9903781496,-0.991359904,-0.9999698423,-0.9999413849,-0.9998419853,-0.9999484353,-0.9998535062,-0.7087230533,-0.9994918811,-0.9995673798,0.1271984234,-0.9945293981,-0.9810478287,-0.9894332536,-0.994756816,-0.9812001234,0.9826775609,0.9868378428,-0.9894378387,-0.9998754581,-0.9995135915,-0.9997974253,0.1682353317,-0.1214975142,-0.104574185,0.00709114,-0.9848538366,-0.9803053689,0.2400405375,-0.013053378,-0.8700011904,-0.9529036623,0.2028502287,0.0270314695,-0.3721587205,-0.5771798465,-0.0171990887,0.2777155628,-0.9949788787,-0.1086866304,-0.9641733317,-0.9863827128,-0.9959741943,-0.1386967573,0.182831886,-0.043107832,-0.9998157049,-0.9998866438,-0.9999022943,-0.8709213047,-0.643102265,-0.907801418,-0.9904264264,-0.99372987,-0.9862926372,-0.9995507053,-0.9996873381,-0.9996447196,-0.9995427185,-0.9999866402,-0.9998790772,-0.9783017172,-0.9997205053,-0.2696022081,0.8813334315,-0.9533314251,0.162422902,0.286073819,0.2874287685,0.1725764809,-0.1754545384,0.2379710295,-0.0765465042,0.8128457485,-0.0995193559,0.2348325129
64,11,WALKING,-0.6247430224,-0.6713343768,-0.4218016736,-0.2668189919,-0.6086150631,0.0131122219,-0.5406968097,-0.8830129395,-0.3938262059,-0.1701774031,-0.747564612,-0.3334952729,-0.9801722376,-0.8665729273,-0.8028564844,-0.827154709,-0.9734751605,-0.0065411468,-0.9540971636,-0.5974097664,0.1340532151,-0.9811010144,-0.9662405536,-0.9608526841,-0.9816879068,-0.9667159597,0.3359783032,0.6267238093,-0.409063848,-0.8312561932,-0.6527248944,-0.9566630675,-0.207952592,0.2377916771,-0.0289719463,-0.0377975854,-0.288323472,-0.4877359151,0.1402273048,-0.1360815345,-0.5336835181,-0.6818591031,-0.0784576819,0.0175453435,0.1257991305,0.1877068149,-0.0166475834,0.2718218929,-0.4228420719,-0.106096304,-0.052212075,-0.5306263114,-0.4564406307,0.1835016281,-0.0435495448,0.0042927926,-0.8715097956,-0.8528519968,-0.9755375876,0.1832381456,-0.7747402931,-0.7751412422,-0.7769187397,-0.8106347738,-0.7049803837,-0.6882114642,-0.7544693892,-0.5748027325,-0.71369935,-0.9851475212,-0.7618350198,-0.5147533076,-0.9590716529,-0.1646986352,0.8551235076,-0.9272008151,0.2253448099,0.0286673733,-0.0038780438,-0.0627247855,0.0167550766,-0.1155226832,-0.0705104974,0.3250436468,-0.0918204195,-0.1604002337
65,11,WALKING_DOWNSTAIRS,-0.4030659761,-0.4431768649,-0.1978833603,-0.0733721206,-0.384362586,-0.299162734,-0.4148739065,-0.7617264722,-0.1486275676,-0.1304438298,-0.6289027428,0.0026028112,-0.9509634796,-0.5792668248,-0.6660710798,-0.3307050622,-0.9517741633,-0.5596172868,-0.8986741778,-0.560817405,0.1323716849,-0.9544974987,-0.9263104696,-0.9258149061,-0.9560138802,-0.9261288157,0.2388863546,0.5735569802,-0.2009788943,-0.5740426115,-0.6085008687,-0.9055505696,0.0369817814,0.0802207056,-0.3103266522,0.0841890538,0.1262276573,0.0507743653,0.0257817657,-0.3247566625,-0.397130669,-0.6351502815,-0.1268422046,0.1864488025,0.0677144173,0.2333482232,-0.0178097721,0.291605632,0.142456557,-0.11107015,0.0708122726,-0.324026938,0.0979637965,0.1279711731,0.0010326217,-0.0210091228,-0.8170821289,-0.9123604737,-0.9597490404,0.4093068815,-0.7629733485,-0.676811593,-0.6744297724,-0.6667313072,-0.7160067146,-0.5248841579,-0.6254307624,-0.7485244848,-0.5177228237,-0.9718420476,-0.6874048557,-0.3187770128,-0.8810330741,-0.2101096838,0.8430409952,-0.9348869448,0.1147494807,-0.1403836508,-0.0383801023,-0.3387495698,0.2705504527,-0.1843425418,-0.0262775345,0.2086679822,-0.0220916265,0.0348050833
66,11,WALKING_UPSTARS,-0.4874410109,-0.5196983081,-0.2550483369,0.0034350165,-0.2924747165,0.6381634372,-0.5900036883,-0.6732934276,-0.498630622,-0.4372763285,-0.803845087,-0.3903411609,-0.9819958793,-0.8302180772,-0.9020529737,-0.7002816002,-0.969864208,0.3863107292,-0.9755095817,-0.8117331359,0.1466337471,-0.9534631057,-0.924360833,-0.9069331711,-0.9556966213,-0.9244825057,0.5650377615,0.7693476261,-0.5092978231,-0.8465480676,-0.830491313,-0.9737370565,-0.1021777923,0.2730238264,-0.1582681874,-0.0068160241,-0.1325946238,-0.2895921481,-0.1840719284,-0.6398008902,-0.4366566415,-0.5705730817,-0.0922596392,0.0631340732,-0.178328592,0.1284476042,-0.0303157822,0.2637758593,-0.238802959,-0.1067972165,-0.1031675019,-0.2033693992,-0.2936105426,0.3146112051,-0.1425344848,0.1117542029,-0.917077852,-0.9276378746,-0.9760764307,0.1128536837,-0.80645161,-0.8,-0.8054952591,-0.8152648715,-0.8071080944,-0.6844608972,-0.8767248898,-0.8798379967,-0.8472790791,-0.9914941983,-0.8854658587,-0.4717827822,-0.971207053,0.1225696433,0.717460332,-0.7937812469,0.038832789,-0.0201188469,0.0610622146,-0.444254205,0.2644482623,0.0033287971,-0.0566928809,0.6166403063,-0.0645245414,0.0695106701
67,12,LAYING,-0.9362502698,-0.9351606578,-0.9308405935,-0.2894796628,-0.597929876,-0.3680013529,-0.9956504082,-0.9951610905,-0.9595897063,-0.9647036568,-0.9727138447,-0.9653722943,-0.9998120128,-0.9995136733,-0.9985571272,-0.9954012208,-0.9988883773,-0.5298365299,-0.9978746272,-0.9987203235,0.2750431984,-0.9364583093,-0.9743964927,-0.9596439555,-0.9383407818,-0.9752695165,0.9668396893,0.9589423152,-0.969089944,-0.9990122902,-0.9985444927,-0.9987467323,0.0386964461,0.0580823425,0.1663393409,-0.1447400867,-0.9482046755,-0.9365426868,0.220764905,-0.076177058,-0.846891128,-0.9235899388,-0.0005748354,0.1571038779,-0.2175199677,-0.2431581329,-0.0175203917,0.260113433,-0.95531868,-0.1081601257,-0.9490720093,-0.9483338435,-0.9586925282,-0.1833748299,0.2371544843,-0.2117024573,-0.9988670002,-0.9989555873,-0.9989107783,-0.6699558355,-0.8881720432,-0.7055555557,-0.9760001493,-0.9817966292,-0.9838060185,-0.999001318,-0.9992165862,-0.998639982,-0.998939696,-0.9993719832,-0.9983324427,-0.9566538865,-0.9982862947,-0.1545994728,-0.9850809215,0.369138029,0.1866292845,0.1483947954,0.1066297021,0.039278495,-0.0306114079,0.0825832574,-0.083553735,0.8071055048,-0.0990402297,0.0371141418
68,12,SIITING,-0.9504723163,-0.9530035708,-0.9419072408,-0.3434303886,-0.6581037947,-0.2905999142,-0.9938044335,-0.9959570029,-0.9744694835,-0.9665389196,-0.9814088718,-0.9725886008,-0.9998789135,-0.9997203335,-0.9991399459,-0.999674651,-0.999666002,-0.4000929438,-0.9989972418,-0.998631418,0.0885640696,-0.9852036424,-0.9636419792,-0.9562086296,-0.985272211,-0.964601151,0.9684276159,0.9751307047,-0.9743695063,-0.9994320402,-0.9986334076,-0.9993671586,-0.03541077,0.0847437445,0.064304465,-0.0854798621,-0.9521766214,-0.9475171002,0.1653699844,-0.1642409028,-0.8699922686,-0.9253413361,0.0689155925,0.0508545407,-0.432238492,-0.2391546697,-0.0157892989,0.2750072249,-0.982568782,-0.106307229,-0.92858124,-0.939661889,-0.984983238,-0.0851126113,0.119420486,-0.0173090087,-0.9995533141,-0.9995818075,-0.9997217282,-0.6538187296,-0.605313093,-0.8849673199,-0.9830733594,-0.9903350918,-0.9862567161,-0.9987608165,-0.9990910225,-0.9987197186,-0.9988268608,-0.9998421549,-0.99934555,-0.9685289853,-0.9990441412,-0.4492971033,0.8085092425,-0.9445059202,0.2664551606,0.1859500044,0.1861894634,-0.0257429785,-0.0134513586,0.0808973338,-0.0751980398,0.7883650724,-0.094102349,0.1295620921
69,12,STANDING,-0.8868030249,-0.950337733,-0.8881013728,-0.0463316761,-0.3764403722,-0.2370885643,-0.993630382,-0.9837404008,-0.9717683074,-0.9566663444,-0.9787928328,-0.9688357815,-0.99983582,-0.9996353913,-0.9986818069,-0.9995179031,-0.9964202715,-0.39167866,-0.9984972654,-0.9974687233,-0.0395382767,-0.9853142105,-0.9704826146,-0.939534099,-0.9859444936,-0.9706837844,0.9623367503,0.9676209516,-0.9691851207,-0.9990838689,-0.9975973248,-0.9990644056,0.0610681996,-0.1586846056,-0.0883499111,-0.0182377722,-0.9414599351,-0.9352329452,0.1543863347,-0.0013609274,-0.7947769382,-0.9061459457,0.1332602446,0.1053975636,-0.1772014672,-0.2182962113,-0.0169002543,0.2774058349,-0.9812439925,-0.1055269998,-0.9231402541,-0.9206848001,-0.9843129518,0.0378086664,0.0395957062,0.07307145,-0.995812278,-0.9972694241,-0.9976369846,-0.6607557592,-0.4764674779,-0.8972677592,-0.9818148821,-0.9869289662,-0.9695145382,-0.9971898036,-0.9980485013,-0.9982520407,-0.9972560866,-0.999339571,-0.9988879038,-0.8902927111,-0.9986438936,-0.3274945091,0.8836066467,-0.9185604497,0.1756539542,0.2332598156,0.2830193317,0.0487992816,-0.0985677514,0.1854470351,-0.070008375,0.7906470956,-0.0976380412,0.0725567053
70,12,WALKING,-0.4991965818,-0.6100047948,-0.3559303651,-0.2171885298,-0.5082700755,-0.2468843,-0.603452772,-0.8104419226,-0.0867848182,-0.0940564084,-0.5314863218,0.1174977976,-0.9513783924,-0.5816843088,-0.4444320065,-0.61486628,-0.8788737818,-0.7490303086,-0.8731736074,-0.5679923744,-0.0360842879,-0.97911312,-0.9646191738,-0.9502762272,-0.9795980258,-0.9654247898,0.2707944085,0.5021135618,-0.1407679664,-0.4958303204,-0.5752317136,-0.8673216162,-0.2159002432,0.1620967989,-0.2832790284,0.0780203904,-0.1022045504,-0.2369728688,-0.0406281761,-0.1047008294,-0.4998161192,-0.5272085256,-0.2987259304,0.3642910633,-0.0043297989,0.0867812316,-0.0155609276,0.2771286656,-0.1288985331,-0.1031611063,-0.12278329,-0.4106060626,-0.1748690617,-0.2123920093,0.2747347111,-0.1243009429,-0.8199331308,-0.7843507872,-0.8762309694,0.4087207062,-0.7419354806,-0.823999997,-0.5529363522,-0.7290496843,-0.5967456323,-0.7919814806,-0.784082492,-0.4232778789,-0.7748131098,-0.9514072222,-0.4026614833,-0.4019759318,-0.854922649,-0.50944234,0.9087014408,-0.962947624,0.2099010998,0.0554698359,0.0915955246,0.0571355389,-0.0611153355,-0.0406803694,-0.0344291078,0.2921973849,-0.0622389317,0.1506656933
71,12,WALKING_DOWNSTAIRS,-0.384204634,-0.5222441867,-0.2133515107,-0.246729748,-0.5548300637,-0.530991312,-0.3316577619,-0.8224911467,0.0565596921,0.0515123126,-0.5444614259,0.1582013582,-0.9485561887,-0.617817352,-0.3828148005,-0.44675374,-0.8279759085,-0.830007978,-0.8658082598,-0.3175596222,-0.0561050625,-0.9595040174,-0.9432984283,-0.935399348,-0.9602085589,-0.945245897,0.221173752,0.4495125546,-0.1014108662,-0.4768751389,-0.379332321,-0.865052468,0.125358258,0.1678523296,0.0157088513,-0.1433078737,0.018313943,0.0972608275,0.1641602421,-0.2695190881,-0.3062023198,-0.5424298946,-0.2199718393,0.4467295476,-0.0051032456,0.2540559633,-0.0180842669,0.2815210974,0.0424084916,-0.1095559323,0.1108353437,-0.4250174135,-0.0420531994,-0.3241582241,0.3364087275,-0.1838618152,-0.7581512867,-0.7274793647,-0.8463296972,0.4572476122,-0.774193545,-0.6043478247,-0.6151850333,-0.6855298822,-0.629954752,-0.4973280693,-0.4667929221,-0.4444574517,-0.4167628583,-0.9350311643,-0.5215584723,-0.1788561673,-0.8199213509,-0.4269002291,0.8640913337,-0.9488771713,0.3013732409,-0.1817365622,-0.0490519954,-0.1972060187,0.1202908189,-0.0379521953,-0.0427336693,0.2221893642,-0.0264668969,0.1898871568
72,12,WALKING_UPSTARS,-0.547162196,-0.3147706989,-0.316561586,-0.2233723376,-0.5514284959,0.0654872255,-0.5874696517,-0.8324263929,-0.3256895891,-0.3359263813,-0.750114856,-0.2644331521,-0.9881556165,-0.8238846008,-0.7770447256,-0.7405188752,-0.9469051531,-0.1736006454,-0.9542829681,-0.7243179631,-0.0702503821,-0.9602462898,-0.9413783523,-0.9380711833,-0.9612906617,-0.9425622277,0.4123740141,0.701300854,-0.4377255265,-0.7905229631,-0.7422342581,-0.9542985262,-0.1936599762,0.2256868162,-0.19479036,0.098523182,-0.2291839271,-0.2858440362,0.0056240754,-0.4502009948,-0.467424925,-0.6779293123,-0.2213265881,0.2331961404,-0.0373468972,0.2309102698,-0.0263574903,0.2729703387,-0.2901491923,-0.1073397301,-0.1038182598,-0.4366974256,-0.3423329838,-0.0444892231,0.1219324615,-0.0618267931,-0.8893682731,-0.8778980806,-0.9511284413,0.2319269739,-0.8014888308,-0.8615384598,-0.7889492812,-0.8393910917,-0.7566157348,-0.7345851079,-0.8486541258,-0.7038786414,-0.8261843938,-0.982552499,-0.7735744585,-0.4263603315,-0.9481521515,-0.1717583899,0.8341428729,-0.8857581517,0.1765190687,0.0396094347,-0.0558579848,-0.2042197671,0.1278868075,-0.0998121592,-0.0411314519,0.4014599975,-0.0455638872,0.0642774997
73,13,LAYING,-0.9519320331,-0.9399097847,-0.9443031119,0.2120964084,-0.0214665658,0.1205993835,-0.9968456363,-0.9957389858,-0.9800547431,-0.9813942616,-0.9836700494,-0.9831633892,-0.9999495824,-0.9998472684,-0.9995918613,-0.9981960815,-0.999447264,-0.1549794725,-0.99929805,-0.9994487776,0.5988849887,-0.9578752447,-0.9759481363,-0.9598928637,-0.95987646,-0.9760885479,0.9804401195,0.9758642745,-0.9853286565,-0.999703869,-0.9994202918,-0.9994952782,0.1064255301,-0.184749285,0.0384601045,-0.0570662451,-0.9605177682,-0.9479447466,0.1740736076,-0.0462761977,-0.8498790344,-0.9319985198,0.0878070038,-0.0334739439,-0.2954258813,-0.2991977689,-0.0204404544,0.2767163605,-0.9688919894,-0.1043318645,-0.9509479495,-0.9503929955,-0.9715681461,-0.1815486838,0.2175931601,-0.3558913585,-0.9996249153,-0.9994744434,-0.9995052081,-0.7730476744,-0.8990634756,-0.8419354835,-0.9849796976,-0.9921427737,-0.984579489,-0.9996028781,-0.9996400844,-0.9994258768,-0.9994985431,-0.9997369621,-0.9995157798,-0.96946349,-0.9994982219,0.2609795703,-0.9025770979,-0.003540056,0.1691370791,0.2004594587,0.0922941454,0.1142590276,-0.0972179903,0.0992317319,-0.0966250701,0.8214720094,-0.1018355738,0.0672616694
74,13,SIITING,-0.9687846318,-0.9401013657,-0.9511426441,-0.1215074388,-0.4100038933,-0.1335046866,-0.9871399043,-0.9809826627,-0.9902982588,-0.9859081204,-0.9886121002,-0.9915390212,-0.9999785704,-0.9999229996,-0.9998426314,-0.9996250027,-0.9998354382,-0.4760152229,-0.9994301086,-0.9996451896,0.0757773858,-0.9813791127,-0.9513530647,-0.9309795569,-0.9823096196,-0.9520516514,0.9870266476,0.9829580369,-0.9898029071,-0.9998763516,-0.9996172196,-0.99967454,0.0314569466,0.029101196,0.1958901099,-0.1479739531,-0.9576905637,-0.9379357386,0.2376356331,0.0158786565,-0.8790473596,-0.9472366767,0.0896144029,0.0491707743,-0.4825145842,-0.4155848021,-0.0058773294,0.2743284996,-0.9895462753,-0.0972465111,-0.9389677416,-0.9386412155,-0.9904327353,-0.1697351781,0.125046931,-0.0854382541,-0.99984688,-0.9998308484,-0.9998697298,-0.7749017978,-0.7998683344,-0.8938775508,-0.9886317551,-0.99594628,-0.990203868,-0.9993154482,-0.9998155014,-0.9997209437,-0.9994972576,-0.9999497729,-0.9998236916,-0.9832182029,-0.999522468,-0.2846488073,0.8032685792,-0.9264676818,0.1398241675,0.2004112705,0.2632108397,0.1105876182,-0.1369686819,0.1903948017,-0.0902687402,0.8035260643,-0.0959198489,0.1626228615
75,13,STANDING,-0.951930473,-0.9779325167,-0.9578253725,0.0077592406,-0.3530357333,-0.0951372582,-0.9965777958,-0.9985989372,-0.9868463523,-0.9794122526,-0.9878715305,-0.9851196939,-0.9998351798,-0.9999322025,-0.9994481147,-0.9998649777,-0.9996058056,-0.197770865,-0.9992922865,-0.9993838556,-0.0524856614,-0.9922324018,-0.9746812258,-0.9768271574,-0.9922944842,-0.9748559586,0.9807341837,0.9807370077,-0.9868288465,-0.9997103091,-0.9993720714,-0.9996628507,0.064270506,-0.013780656,0.0375670091,-0.3452808626,-0.9715642432,-0.9685196739,0.180210407,-0.0991151645,-0.8538494826,-0.9344175116,0.1159714914,0.090185224,-0.2523443611,-0.2918848148,-0.0167891994,0.2777584311,-0.9910207593,-0.1121241378,-0.9494224395,-0.9675380318,-0.9925759814,-0.1141932238,0.1916909056,-0.0952835031,-0.9994244235,-0.9996643486,-0.9996978316,-0.7973116658,-0.7600452739,-0.9730994153,-0.9880639563,-0.9937596198,-0.9847993904,-0.9987580574,-0.9996500477,-0.9995921191,-0.9993963186,-0.9996167216,-0.9994515182,-0.9571541084,-0.9996372777,-0.1034330582,0.8454156654,-0.9017787786,0.227754279,0.2585493134,0.2522586378,0.0422523731,-0.047647387,0.0686521773,-0.0753205244,0.8101941289,-0.0981199987,0.0521348031
76,13,WALKING,-0.2695837975,-0.5448958511,-0.2186695584,-0.3471223305,-0.6807357474,-0.4469251649,-0.3198364729,-0.6722180551,-0.3387838699,0.0946741597,-0.4061733516,-0.1300022436,-0.9686957707,-0.7688925405,-0.6129912407,-0.7824455846,-0.8881748133,-0.7463301767,-0.7714936137,-0.3213847101,-0.1312997187,-0.9725449225,-0.9608998456,-0.9486375877,-0.9727394839,-0.9614483795,0.2355546867,0.324252965,-0.1106978262,-0.6866623095,-0.4206387843,-0.7878987386,0.195683323,0.0268711693,0.0369633797,-0.3092115164,-0.1356438678,-0.292546377,-0.0366926412,0.1041105259,-0.3818643179,-0.3813173529,-0.1368628512,0.3969574501,0.1724850513,0.1999503675,-0.0185660652,0.2758831304,-0.3469803942,-0.1114314562,0.1418666894,-0.220503537,-0.392011497,-0.1922003674,0.0438391199,0.0057125973,-0.6114281232,-0.6702336775,-0.9213404961,0.5413624686,-0.7294849991,-0.6385964889,-0.4043616615,-0.7710272366,-0.6273334831,-0.5356350928,-0.4843954424,-0.4118765407,-0.4237822293,-0.8271991982,-0.6001361179,-0.192856474,-0.7389100935,0.0479251463,0.7636059063,-0.8623565804,0.2580061692,0.068818386,0.1126502106,-0.0761996828,0.0452947586,0.1216599627,-0.0798472503,0.3102133993,-0.0966598593,0.121607569
77,13,WALKING_DOWNSTAIRS,-0.214015818,-0.4312841205,-0.1021144805,-0.1311515902,-0.4314759347,-0.5536072234,-0.5070820053,-0.6300293628,-0.047112373,-0.1417751163,-0.3565794755,0.0840863605,-0.9522640447,-0.59548605,-0.5663349583,-0.5459337113,-0.9098525002,-0.8072657396,-0.7735106026,-0.56692835,-0.0950820342,-0.952643084,-0.9285443711,-0.893962984,-0.9532910989,-0.9291058257,0.2982318739,0.2657130294,-0.1217472488,-0.5552871421,-0.6212159585,-0.7525888953,-0.0311208237,-0.1691910744,0.0966547176,-0.2892790477,-0.02946343,-0.0156098199,0.039983214,-0.2819961485,-0.4564281905,-0.2621180396,-0.1575651367,0.1905370524,0.0479416133,0.1884705638,-0.0143723839,0.2949075534,-0.0681563627,-0.1019939415,-0.0321252467,-0.1583331462,-0.1288352147,-0.22292165,0.0422810232,-0.0186011823,-0.86255576,-0.8291097802,-0.9121666738,0.5814243638,-0.7817433049,-0.6723404243,-0.4511755369,-0.7462915194,-0.74331626,-0.6323815186,-0.6965751698,-0.6140198968,-0.6646461845,-0.7762291253,-0.5637992489,-0.3196771247,-0.6554772168,-0.1931689913,0.8433439909,-0.9268942213,0.2077752715,0.0026594039,0.0175082757,-0.1987401047,0.1507896371,-0.0434552903,-0.0237205719,0.2817237826,-0.0647199843,0.031707554
78,13,WALKING_UPSTARS,-0.4741716658,-0.4328081429,-0.2371829581,-0.0424223239,-0.3601941513,0.0491101192,-0.3558394371,-0.6729871118,-0.4885168856,-0.319400411,-0.6892357789,-0.4463331389,-0.9724313775,-0.8711883929,-0.8840347855,-0.743044868,-0.9580927111,-0.2992079566,-0.9407692558,-0.7008630091,-0.2075071706,-0.9464415024,-0.9220549687,-0.9102710962,-0.9472653522,-0.9236620173,0.415368084,0.6176246856,-0.4535562687,-0.8636657242,-0.7450880235,-0.935174628,-0.1459774587,-0.0741984463,-0.0023550151,-0.2822733946,-0.1011535017,-0.3263396222,-0.0717426414,-0.1234647699,-0.5374123825,-0.6211912687,-0.1883921222,0.2832393247,-0.1833370153,0.3137851353,-0.0277392254,0.2582039396,-0.2962845975,-0.1257672659,0.1044707738,-0.2172105681,-0.3410014364,0.102917046,0.0201793167,-0.0802601529,-0.9210609055,-0.9285344456,-0.9620732478,0.2956961078,-0.8134897333,-0.8230303029,-0.7243236071,-0.7937956835,-0.7416801705,-0.5003636927,-0.7735012895,-0.8542912775,-0.7137212421,-0.9660633235,-0.8874451833,-0.4821130076,-0.9228050585,0.2744484295,0.6076180762,-0.7720921271,0.1200132715,-0.0786118919,-0.066418932,-0.4434728825,0.2794271192,-0.0732151397,0.0038196691,0.3201010057,-0.0664817176,0.0588644036
79,14,LAYING,-0.9160209927,-0.8927027072,-0.9046654184,-0.0530948061,-0.3632608247,-0.2093928536,-0.9834063371,-0.966628462,-0.9616907567,-0.9691132914,-0.97491443,-0.9676061576,-0.9999084002,-0.9988344796,-0.9992503624,-0.9785653535,-0.9993348488,-0.3509578052,-0.9976092751,-0.998462272,0.83656291,-0.8621369373,-0.9487748637,-0.9013038563,-0.8630357678,-0.9493191306,0.9710936798,0.9648578539,-0.9718759812,-0.9988311775,-0.9986113133,-0.9987588459,0.2504567486,-0.2751800018,0.3042791277,-0.2777547578,-0.9059782502,-0.8565931192,0.2446577257,-0.0166976827,-0.8253714518,-0.9172864392,0.203617545,0.0840978991,-0.1273814555,-0.3082457727,-0.0113424652,0.2332754398,-0.9175018873,-0.0868333316,-0.909697041,-0.9003319217,-0.9222988376,0.1287744245,0.0409959164,-0.0389393161,-0.9984256267,-0.9990524559,-0.9994729286,-0.6413314611,-0.941808982,-0.9424836602,-0.9770718857,-0.9882937278,-0.9818513833,-0.9963185116,-0.999173729,-0.9991616686,-0.9982815514,-0.999279059,-0.9979137131,-0.9499590406,-0.9973826453,0.4532028341,-0.8837840108,-0.5079305716,0.040028914,0.0122969259,0.1783252945,-0.1799427545,0.073382527,0.0876121565,-0.1534238077,0.8082165449,-0.105446637,0.2109677905
80,14,SIITING,-0.957193295,-0.9497796881,-0.9427563693,-0.2648619416,-0.6052233988,-0.1201701961,-0.9849362356,-0.9875854294,-0.9781619913,-0.9689436743,-0.9781800209,-0.9781789069,-0.9999402804,-0.9995170557,-0.9996136491,-0.9987693593,-0.9998017724,-0.5413534547,-0.9991249946,-0.9984799446,-0.0945970535,-0.9762803994,-0.9503226636,-0.9384157381,-0.9768846844,-0.9517256204,0.9714996413,0.9715559789,-0.9762612981,-0.9995062861,-0.9986617111,-0.9992081543,0.1257892956,0.2157501343,0.0166445613,-0.0452428743,-0.9441979437,-0.9254958296,0.1999332424,-0.0454489095,-0.8811825787,-0.9337436524,0.1536653411,0.0734320346,-0.5030336104,-0.2629123694,-0.0087056546,0.279990577,-0.9763022481,-0.1004014904,-0.9149357039,-0.9227748357,-0.978986843,0.0319107051,0.0920004419,-0.0138496197,-0.9997632152,-0.9998325359,-0.99986539,-0.6404839814,-0.6081242544,-0.8407407404,-0.9796378819,-0.9894293887,-0.9817059419,-0.9962093204,-0.9990774824,-0.999388442,-0.9981521133,-0.9999052117,-0.9994945926,-0.9785771176,-0.998731338,-0.3722421442,0.8378206324,-0.987996478,0.0761050537,0.0544502286,0.2901906745,-0.0387199185,-0.019290612,0.0772626137,-0.0713478281,0.8017575374,-0.0921614579,0.2918732297
